id,review,rating,label,review_length,word_count
83406707941,"Nhẫn đẹp y hình, sáng bóng lấp lánh, shop hỗ trợ đổi size nhanh chóng",5,positive,69,15
67536985082,Trên ảnh có quà mà ko thấy giao quà,2,negative,35,9
90550991341,"Mùi hương:mùi cà phê thơm Chất lượng:tốt  cocoon rất tốt, mua 2 còn được giảm giá nữa.",5,positive,86,17
77888192333,Eo ơi. Hối hận vì đã mua. Xài xong ngứa muốn điên. Gội xong tóc khô gàu bay như mưa. Ngày nào cũng phải gội ko là bóng dính luôn,1,negative,128,30
11776545489,"Giao hàng nhanh,nhưng mã code bị mờ không thể đọc được.cảm giác như treo đầu dê bán thịt chó vậy.",3,negative,97,20
73098602236,Bao bì/Mẫu mã:hộp bị móp méo  Mình đặt thường xuyên 2 hộp nhưng lúc nào cũng có hộp móp méo như hình,3,negative,100,22
16692154007,"K bọc chống sốc, sữa vận chuyển xa mà đóng hàng sơ sài, vỡ chảy sữa tung toé, khiếu nại còn bắt đóng hàng trả lại, sữa đã vỡ chảy nước ra còn băt đóng hàng trả lại, dẹp k mua nữa, có hộp sữa k bị bục mà lại bị đắng hỏng, yêu cầu shop đền bù hộp bị hỏng mà kêu đóng lại trả nữa thì chịu. Sữa chảy hết ra đóng trả hàng thấy kì quá, thôi dẹp cho xong chuyện",1,negative,354,84
91314946602,Hiệu quả:da mềm thơm Mùi hương:mùi cafe thơm Chất lượng:tốt  Tẩy da chết Cocoon thì không còn gì để bàn nữa.￼ tranh thủ săn seo được tặng túi 200ml là hời rồi.,5,positive,159,32
85588021930,"Mùi thơm dễ chịu, làm mượt tốt, cải thiện tóc thì chưa rõ, dùng đến lọ thứ 3 rồi",5,positive,80,19
13211875027,"Sản phẩm ok , chắc chắn sẽ mua lại lần sau ,shop đóng gói cẩn thận",3,positive,66,16
36906590554,Mình không nhận được quà tặng như shop quảng cáo!,3,negative,49,10
58199655069,"Đóng gói sơ sài, nhận hàng thì 1 lọ bị vỡ nắp, đổ nửa lọ. Đây là lỗi do cả shop đóng gói và do cả bên vận chuyển nhé. Ycau shop đóng gói hàng cẩn thận, tránh tình trạng để khi khách nhận đơn bị như mình nhé",1,negative,206,49
82717701255,"Mua xong hôm sau vào thấy còn 91k, huỷ đơn nh k dc đành nhận",1,negative,60,15
79441536399,"Ko hề kiềm dầu nha mn, dù đã sử dụng trên 5 lần rồi, gội xong để qua hôm sau còn bết với ngứa hơn . Thật sự thất vọng",1,negative,117,30
16684769129,"mua hàng 1 lần bị bể đã bỏ qua, lần 2 bị hư k dk hoàn hàng trả tiền, 1 sao còn k đáng để mà được nhận ấy, quá tệ.",1,negative,113,31
60270194472,Hương vị:ok Bao bì/Mẫu mã:giao hàng nhanh mà m bị vỡ mất 2 bịch sữa cơ. Mong shop sẽ đóng cẩn thận hơn ạ m cảm ơn,3,negative,113,27
12205569149,"Kem dưỡng ẩm mịn nhưng mùi cực kì nồng, mình ngồi cách xa bé 3m mà còn ngửi thấy, đóng gói sơ sài",2,negative,97,23
15737963074,"Bao bì/Mẫu mã:mới Độ tuổi sử dụng:1-6y Chất lượng sản phẩm:ok  Shop ghi có quà tặng kèm nhưng khi giao ko có , có trao đổi thì đổ lỗi ng mua quên ko cho quà vào giỏ , nhưng mình mua của shop 5 năm nay rồi có phải ko biết đâu , khi mua của enfa thì ko cần cho quà vào giỏ vì nó là tự động . Đã mua đắt hơn mọi lần để lấy quà cho con rồi mà , tệ hết sức",1,negative,351,87
17198561934,Mùi hương:nồng  Hình ảnh nhận xu  Riêng sp lần đầu mình mua nên ko bit có phải hàng thật ko vì thấy mùi hơi nồng,2,negative,112,25
30365961350,Máy mới mua chưa được 1 tháng dùng thì nháy đèn chuyển chế độ loạn xạ nhắn tin hỏi shop thì shop bảo mang ra hàng sửa. Chưa bh mua hàng mà gặp shop trả lời hỗ trợ KH như vậy. Shop ko có trách nhiệm với hàng mình bán,1,negative,215,50
56243770202,"Chưa nói tới chất lượng, cầm trên tay SP thật sự thất vọng, ngày sản xuất gần 1 năm trước, sản phẩm móp méo, trầy xước. K ngờ Unilever mà kém chuyên nghiệp vậy. Chê nha. Rất chê",1,negative,177,38
12574917533,Mua nhiều lần nhưng thật sự lần này quá buồn về cách làm việc của shop Thức cach sale để tặng quà mua xong tặng quà khác (vì hết quà)  Mua loại ko cay lại tặng cool mint thì ko biết sài kiểu gì đc :)),3,negative,200,46
88480054044,"Làm đẹp:đánh lê. tối luôn 3 tông, chai k seal không hộp gì hết, này hàng fake chứ real gì",1,negative,89,20
88437089782,"Không bọc kỹ trc khi giao, nhận hàng bung nắp chai",1,negative,50,11
14089941740,"Sữa dưỡng thơm thẩm thấu nhanh, rất ưng nhen giao hàng lại cực kỳ nhanh luôn đặt hôm qua hôm nay nhận r",5,positive,103,23
13769060659,Công dụng:OK Mùi hương:OK  THẤT VỌNG. Mọi thứ tạm ổn cho đến khi không thấy chai nhỏ tặng kèm.  Nếu Mall không mặc định tặng kèm quà tặng chai nhỏ thì ĐỔI CÁI ẢNH SẢN PHẨM LẠI CHO ĐÚNG đi. Kẻo người khác nhìn nhầm so sánh với shop khác không đúng gây thất vọng. GIỐNG NHƯ TRẺ CON BỊ LỪA MẤT KẸO. chả buồn cũng chả muốn nói. Thật sự muốn đánh giá 1sao nhưng không nỡ.,2,negative,366,78
83611938878,"Đúng với mô tả:be Chất liệu:kaki Màu sắc:đúng màu đúng mẫu mà lỗi nón  Đã gấp mới đặt hoả tốc, mà giao hàng còn k kiểm tra, giao nón rách rách cái mặt nón 2 lỗ, mặt dù là nhỏ nhưng vẫn thấy, giá có thấp đi nữa thì shop cũng nên có tâm chút, giao hàng cũng kiểm tra chứ bừa bãi giao đại giao đùa, hoàn thì k có nón đội, mà k hoàn thì đội nón rách, quải",1,negative,351,81
13949105534,"Bao bì/Mẫu mã:sữa bị móp méo nhìu  Hàng giao xã từ Bắc Ninh vào TP HCM mà đóng gói sơ sài hộp sữa bị móp nhìu,đã đổi trả lần trước lần này cũng bị đề nghị shoppe coi lại phần đóng gói để người tiêu dùng yên tâm",1,negative,210,48
30084762731,Shop làm ăn chán quá giao hàng thì đúng nhưng lúc nào cũng móp méo bình sữa quá nhiều,2,negative,85,19
13932066735,Lần thứ 2 mua hàng. Thật sự không hài lòng. Không biết do bên gói hàng hay giao hàng mà gói hàng đến tay mình rách bung béc. Gần tết rồi nên vậy chăng? Bên shop xem lại đvvc nhé.,3,negative,178,40
69947171560,"Đặt siêu tốc giao trong vòng 4 giờ mà những 2 ngày mới nhận đc, còn thua đặt bình thường nữa 😡🤬",3,negative,95,22
36157919202,"Mẹo:chong nang Làm đẹp:moi loai da Hương thơm:thom nhe  Mua được giá rẻ, được tặng kèm, kể mà được tặng 2 chai nước tẩy trang thì sướng 🥲, giao hàng lâu Kem chống nắng dùng chán lắm, da dầu dùng bí mặt, mặt cứ bóng loáng",3,negative,220,46
80341851377,Nói chung là omo thì chất lượng khỏi bàn rồi. Săn dc 185k,5,positive,57,13
43322875116,Bao bì:đóng gói như bố thí vậy Lợi ích:khuyến mãi thì vòng làm đủ thứ mắc thời gian.khuyến mãi cho có thôi.có ko sao cũng đáng giá ko sao m.vai,1,negative,143,30
22495664406,"Serum lỏng k đặc, mùi hơi khó chịu nhưng 1 lúc là hết, không thấy kiềm dầu được, cấp ẩm thì k bằng loại kia",3,negative,107,25
69274605097,"combo dùng ok. thơm, mượt tóc có cái mình mua kg được tặng chai nước tẩy trang, thấy hơi buồn",3,negative,93,20
78514320122,Gói làm 1 túi bị vỡ sau phải quấn chống sóc n hơn,3,negative,49,13
83945875803,"Hương vị:thơm  Đặt hỏa tốc mà phải 2 ngày mới nhận đc, sợ shop luôn á,",3,negative,70,16
88386599991,Hương vị:ok  Hàng như hình dv cskh quá kém toàn trả lời tự động AI nhưng quấ lâu kg giúp ích kg giaiar quyết được vấn đề . Vừa đặt nhầm nên nhờ huỷ ngay lập tức kg huỷ mà giao hàng. Vận chuyển giao hàng cẩu thả,2,negative,210,48
87753886889,Oce nha dùng nhiều r,5,positive,20,5
88234065537,"Hàng giao khá ổn định, mau chóng tiện lợi để sử dụng Giống mẫu mã trên bao bì",5,positive,77,18
89114864215,Mọi lần là cos cả tag ghi rõ seri kèm chung với hóa đơn nhưng lần này không có,3,negative,78,19
16643574316,"Shop rất uy tín hỗ chợ hoàn đổi hàng nhiệt tình cho khách, có dịp sẽ ủng hộ nhiều",5,positive,81,19
59823702229,Sản phẩm bị vỡ lắp xước vỏ chai sành.Ai lại gói hàng 1 bên là mĩ phẩm 1 bên thì toàn giấy cứng k hiểu shop gói hàng kiểu gì.đay còn lại là trang chính hãng mà làm ăn ẩu quá,1,negative,172,41
41811918707,Kinh nghiệm sử dụng:tốt Mẹo:ko bt Làm đẹp:Tốt  Cx đc ko bt ns s mà nó rẻ sài ngon giao nhanh hàng tốt nchung rất tốt mng mua thử cảm ơn,5,positive,135,31
10838618500,"Hình ảnh chỉ mang tính chất nhận xu, sản phẩm tốt, chất lượng thì sau một thời gian nữa mới biết được",5,positive,101,22
11819720367,Mua shop lần thứ n rồi nên chất lượng k có gì để bàn. Mua đc giá rẻ hơn mua ngoài rất nhiều. Hình ảnh mang tính chất nhận xu,5,positive,124,30
85138599224,Công dụng:lafm sachj Mùi hương:ko mùi Phù hợp với loại da:mọi loại da  Tắm sạch giúp giảm mụn lưng giá rẻ dung tích lớn đã mua lại nhiều lần,3,positive,140,29
11442996167,Ghi là đc tặng lọ nhỏ mà ko tặng thì đăng hình tặng ccho vui à,3,negative,62,16
76337424006,"Shop không uy tín gì cả , sản phẩm có quà tặng mà khi bóc ra không thấy được tặng quà kèm theo sản phẩm",1,negative,103,25
10944153426,"Công dụng:tham nam, tan nhang Mùi hương:thom Dành cho da:sạm  hình ảnh nhận su chứ mua shop này mấy lần sài ok lắm mà hay có khuyển mãi mua rẻ được tặng quà",5,positive,156,33
90674314803,"Các nút bấm phản hồi k tốt, khó nhấn",3,negative,36,9
22040971674,"Chất lượng sản phẩm:chưa biết  Shop giao hàng không kiểm tra hàng trươc khi giao à? Giao tới cầm chai kem nhớp nháp, còn dơ như vậy nữa",1,negative,135,28
47594180550,"Bao bì/Mẫu mã:đúng Hương vị:mix vị  Hàng giao nhanh, đếm đi đếm lại vẫn thiếu 1 gói chỉ có 32 gói. Hàng đóng sơ Sài, thất vọng với shop quá.",1,negative,140,30
21293806987,Mình mua lần một thì ok  Mua lần này thì  Lon sữa bị móp nhiều  Hơi thất vọng,3,negative,77,18
83736809240,Dành cho tóc:kém Công dụng:kém Mùi hương:kém  Hơn trăm nghìn xịt 2 lần :)))),1,negative,76,14
86503221561,Không có quà tặng mà shop nói shop oi dễ nghi shop bổ sung nha shop,2,negative,67,16
16018702614,Bao bì/Mẫu mã:sữa uống hơi lợ lợ nói chung là cái hộp đấy không đủ 180ml đâu nhé  Lợ lợ,3,negative,87,20
82665206897,Sài nguyên bộ  Da đẹp mởn mởn Mờ thâm Cũng sáng lên Da mịn Nên mua nha moi nguoi Nên kết hôp Sài nguyên combo moi hieu qua,5,positive,122,28
16204448325,"Bao bì/Mẫu mã:đóng gói tệ Hương vị:ổn  Lúc nhận về rất thất vọng vì đóng gói bị bể sữa bên trong, vì thấy tội Shipbơ lên mình mới nhận . Chứ sữa vỡ tràm ra nhìn không muốn nhận rồi",1,negative,180,40
56929882172,Đúng với mô tả:hang không đúng  Không như mô tả. Có khung dán mà này gởi hàng sai làm khách hàng dán hư,1,negative,103,23
35849807091,"Mua 1 lần ròi, dùng okela nên quay trở lại mua tiếp. Thuốc nhuộm không quá hắt mùi, không gây rụng tóc, nhuộm xong có combo gội xả làm mềm tóc",5,positive,142,31
11767730059,Công dụng:làm sạch Mùi hương:Thơm  Bạn nam khá thích mùi này nên mua nha mùi thơm ok không quá rắc sẽ ủng hộ lâu dài,5,positive,116,25
57362591995,Mình k nhận được quà tặng kèm,3,negative,29,7
11602944849,"Hàng ok chất lượng tốt,kem sài ok lắm nha mọi người,kem dưỡng ẩm ban ngày nhưng mình sài ban đêm luôn,ngủ thức dậy da mềm với bóng cực,nói chcung là mê❤️❤️❤️",5,positive,157,31
12094731247,Giao hàng nhanh Đóng gói đẹp Hình ảnh và video chỉ mang tính chất nhận xu,5,positive,73,16
86108373428,"Shop cbi hàng nhanh, đóng gói hàng cẩn thận. Vận chuyển giao nhanh. Son xinh, màu đẹp.",5,positive,86,17
52035533132,"Lợi ích:làm sạch da, giúp da điều màu Kinh nghiệm sử dụng:2 lần ngày Hương thơm:mùi dễ chịu  Sản phẩm OK sẽ mua lại",5,positive,115,24
75204947351,Giao hàng ko đúng. Đặt kiềm dầu mà gởi cấp ẩm,2,negative,45,11
13165553216,"Chất lượng sản phẩm:bình thường Độ tuổi sử dụng:trẻ em  Mình mua loại face and body nhưng Chỉ nên dùng body thôi ạ, những ai da mặt bị nhạy cảm khi bôi lên sẽ cực kì rát và rất khó chịu. Nhắn tin hỏi shop thì 8 người trả lời k đâu😤 Hình ảnh mang tính chất nhận xu  Giao hàng nhanh  Shiper nhiệt tình",3,negative,299,65
91325940571,Chất liệu:bad Màu sắc:bad Thiết kế:bad,1,negative,38,6
80749319195,Tệ hết chỗ nói hàng giao tới khui ra sữa đổ bên trong ướt hết cả thùng sữa,1,negative,74,18
16255475068,"Quá tệ. Shop gửi hàng hộp đã xập xệ thì chớ, còn đóng gói quá sơ sài, bọc chống sốc có đúng 1 lớp mỏng. Sữa bị vỡ hết, mùi hôi thối bốc ra kinh khủng. Chẳng thèm gửi lại nữa luôn. Khiếp hồn.",1,negative,190,44
82925803134,"Shop giao hàng nhanh, đóng gói chắc chắn sẽ ủng hộ thêm khi cần",5,positive,63,14
81711733980,"Giao hàng nhanh, k làm cay mắt, đóng gói sản phẩm cẩn thận,dịu nhẹ vs da",5,positive,72,16
42643844064,"Tôi đặt kem nền shop gửi nhầm nước hoa hồng . Shope không hỗ trợ trả hàng, làm ăn quá chán",1,negative,90,21
54760678066,Lợi ích:kem nhờn nhờn bết bết hàng nhái. Bảo tặng quà k thấy quà đâu. Shop làm ăn lởm quá.,1,negative,90,20
20304826576,"Hương vị:ok Bao bì/Mẫu mã:thấy bao bì mờ nhạt  Bao bì nó hơi mờ nhạt, bảng thành phần ghi cũng mờ mờ, hơi sợ😂",3,negative,109,24
75292304523,Lợi ích:sạch gầu Hương thơm:mùi thảo dược Làm đẹp:giúp sạch gầu  Sản phẩm sài cũng được mùi thơm dễ chịu,5,positive,104,20
76937825307,"đóng gói k chắc, k có quà tặng kèm như quảng cáo. hàng giả mới gội dầu loãng ít bọt, dc mấy lần thì bị ngứa",1,negative,107,26
74302180396,Mình dùng một giọt nhỏ cũng bị nóng rát. Đáng lẽ ra shop phải có hướng dẫn sử dụng và cảnh báo những vấn đề không mong muốn có thể xảy ra khi dùng serum pond's bằng tiếng việt cho khách hàng. Mình là khách hàng thường xuyên dùng kem dưỡng pond's. Kem dưỡng rất ổn. Đây là lần đầu dùng serum   và đã bị kích ứng. Mình không đánh giá về chất lượng sản phẩm. Mình không hài lòng với shop về mảng tư vấn khách hàng.,2,negative,411,88
22941321533,"Hương vị:Hương vị thơm ngon Bao bì/Mẫu mã:Đóng gói rất tệ  Hương vị sữa thì vẫn ngon nhưng đóng gói quá tệ. Mấy lần trước hộp móp méo còn tạm chấp nhận chứ lần này thùng rách bươm, bịch sữa vỡ ra đổ tung toé chua lòm. Mong shop xem lại viêc đóng gói",2,negative,249,54
16669196549,"Bao bì/Mẫu mã:đóng gói k kỹ, bị trầy xước lủng Hương vị:đúng  đcm shop thì lớn, mà đóng gói hàng dell có trách nhiệm, mọi lần mua k sao…nay quay lại ủng hộ, thì mở hàng ra lủng mẹ 1 lỗ, làm sữa chảy tràn ra ngoài..cay dell chịu được",1,negative,232,50
91071160833,Giao thiếu quà tặng còn sản phẩm nghe bảo sẻ hết mụn lưng nên sẻ sử dụng thử và đánh giá sau,1,negative,92,22
91311226173,"Mùi hương:matcha Phù hợp với da:mun  sản phẩm okla, đã mua đi mua lại nhiều lần rồi, shop đóng gói giao hàng nhanh nữa",5,positive,118,24
77945349174,Bọc hàng kém nên hộp bung hết như video. Xem lại đơn vị vận chuyển hoặc ng đóng hàng,1,negative,84,19
87584359506,không có quà tặng giao hàng lâu thất vọng thật sự không nghĩ là shop làm kiểu vậy,1,negative,81,18
78402594341,"Hình ảnh mang tính chất minh hoạ, đóng gói cẩn thận. Sản phẩm nhìn kém chất lượng từ hình ảnh bên ngoadi",1,negative,104,22
13305015292,Chất lượng sản phẩm:tệ  Lúc trước thấy sản phẩm ok lắm. Giờ tệ quá. Hộp thì rách rồi dán băng keo tùm lum. Thùng thì xơ xài. Giờ thêm kiểu đánh đố khách hàng. Làm đúng hết các đk nhận quà nhưng mua về vẫn ko có. Chat tư vấn thì nói chuyện qua loa. Mọi người cẩn thận,1,negative,266,59
14578409046,"Bao bì/Mẫu mã:thung Hương vị:ko duong  Mua về bóc thùng ra uống ngon lắm nhé, sp chính hãng săn vs giá rẻ",5,positive,105,22
78897070417,"Mình mua hồi tháng 8 ở shop chính hãng này mà chất khác hàng nhận t11, chất hàng nhận t11 giống chất hàng mua tháng 4. Không biết có bị trộn hàng giả ko mà bôi cái tháng 8 ko trắng mà bôi cái lấy tháng 11 dk mấy ngày trắng liền luôn.",3,negative,233,53
90811773764,"Giảm gàu:chưa biết Tóc mềm mượt:cũng như cái khác Hương thơm:mùi thảo dược giống xuân..  Gội đầu cũng được,  mới dùng cho nên không biết thế nào.  Hình ảnh chỉ mang tính chất nhận xu",5,positive,182,35
14462827740,"Bé nhà mình có tiền sử bị dudb, qua 1y mình tìm sữa để thử cho bé thì biết sữa này thành phần đạm A2 dễ tiêu hoá nên thử cho bé, trộm vía bé mình chịu và ko bị dị ứng nữa, dù giá cao hơn với sữa thường nhưng cũng rất tốt rồi",5,positive,224,55
72203405498,"Khi mình nhận hàng thì mình hiểu tại sao shop mall mà đc có 4.6/5 sao r,hàng thì to đắt mà đóng hàng không khác gì hàng vất đi bao bì thì nhăn nheo rõ chán luôn chưa bàn về chất lượng",2,negative,183,42
10618555215,Giao hàng khá nhanh đóng gói tạm ổn có đổi tên sp đi. Bao khá mỏng. Sẽ mua tiếp vào lần sau,5,positive,91,22
47121765123,Hàng như đã bị mở ra sử dụng. Naắp dễ mở có dấu K hài lòng vs sp mới và thương hiệu như vậy mà bao bì như hàng trôi nổi,2,negative,119,31
64455492466,"Làm đẹp:no Mẹo:no Kinh nghiệm sử dụng:no  Chưa dùng nhưng phải vô đánh giá dịch vụ tệ cho shop Mang tiếng shop mall nhưng làm ăn rất chán Lần đầu đặt đơn srm thấy ok nên mới đặt tiếp tẩy trang Mà lần 2 đặt tự nhiên mới đến kho shipper đã báo hoàn hàng về, mình cứ đổ lỗi cho shipper hóa ra nay đặt lần 3 mới biết lỗi do shop Ship từ cuối VN lên đầu VN mà K CHO 1 MIẾNG CHỐNG XÓC NÀO, vứt nguyên cái chai vô hộp rõ mỏng, đến nơi cái hộp nát như kia, đến miếng dán còn nhăn nhó, may hơn lần trước là chai k bị nứt chảy nước Đã bị 1 lần rồi nên ngay khi đặt đơn cũng đã note shop, sau đó lại gửi tin nhắn lần nữa, cskh hứa nọ hứa kia nhưng nhận đơn đâu vẫn vào đó Trong khi shop khác cùng tỉnh họ bọc cho mấy lớp chống xóc mà sản phẩm còn chả phải dạng lỏng, thì đây ship rõ xa sản phẩm còn dạng nước nhưng thấy bọc trông chán không  Shop nên xem lại nhân viên kho chứ cứ bọc kiểu này shop sẽ mất hết khách kể cả có là shop mall chính hãng đi nữa người ta cũng không quay lại điển hình là mình nhé!",1,negative,995,229
86199126056,"Chất lượng sản phẩm:ổn  đúng mô tả, âm thanh nghe ổn, tai nghe khá nhạy, các chức năng cảm ứng đều ổn, nhưng tai nghe khá to, ai tai nhỏ thì nên cân nhắc vì rất dễ tuột rớt. sau khoảng gần 1 tháng thì nó đã bị hư một bên, rất bức xúc",2,negative,233,54
76661956338,"Mẫu mã đẹp, sữa ngon",5,positive,20,5
90313566800,Hương thơm:dễ chịu Độ lưu hương:tùy cơ địa Chất lượng:ok,5,positive,56,10
91313598929,Đặt 2 combo 10 cái đều sai màu,3,negative,30,8
86506706849,ý là mới lấy hàng xong mà nó bị phấn rơi ra ngoài luôn ắ  tưởng đâu hộp phấn bị bể,3,negative,82,21
71814638768,không có quà tặng nhe!,3,negative,22,5
87057669845,"Sp kém chất lượng, mẫu mã chai rất cũ bị trầy xước nhiều",2,negative,56,13
14423220132,"Bao bì/Mẫu mã:siu dep Công dụng:sấy tóc  tóc mình khá là dài, dài đến hông luôn ấy mà mình sấy khô hẳn là trong 8 phút. Mình k biết mọi người trải nhiệm như nào chứ mình cảm thấy sau khi sấy xong tóc ko bị khô mà con tơi mượt ấy. 100đ💞",5,positive,235,53
34718976084,"Chuyến hàng này có 1 sp cận date, han rỉ, lon bẩn... rất mong shop chú ý để k gặp phải trường hợp như vậy nữa",1,negative,109,26
70621796928,"đóng gói kĩ, đầy đủ hàng, giá rẻ, giao hàng khá nhanh, đồ xinhh phù hợp với giá tiền.  muot với mềm tóc nha",5,positive,107,24
40193267327,gui đúng hàng đúng mẫu đúng loại.. uống ko có độ béo ngậy tự nhiên của sữa. gói bé kể mà làm lêm 220 giống nhu hãng vinamilk hay mộc châu thì ok hơn . béo ngậy giống đc như hãng khác vinamilk hay mộc châu thì sẽ tốt hơn nhiều,3,negative,225,51
34904858100,"Lợi ích:giao hàng nhanh Kinh nghiệm sử dụng:rất tốt , không bị khô căng da , kiềm dầu , mụn Hương thơm:hơi giống mùi rượu nhưng dễ chịu hơn",5,positive,139,29
12161761013,Sữa enfa đã mua nhiều lần cho con sử dụng con mình hợp sữa OK ạ các mẹ nên thử nha,5,positive,82,21
28138438031,Một bịch sữa chảy hết cả ra ngoài làm ướt cả ba thùng sữa,3,negative,57,14
12904318477,Hàng săn sale nên giá tốt lắm ạ. Shop đóng gói kĩ càng chống sốc và vận chuyển nhanh. Loại này mình dùng mấy năm nay rất tốt nhé mn nên mua nhé,5,positive,143,33
22665620121,"Sữa ok, mà cực kì bực ông shipper. Ổng chưa tới ổng gọi trước cả 15 phút hối mình xuống nhận hàng, mình xuống phải đợi thêm cả 20 phút, ổng gọi cho mình hối lần 2, mình đang đợi ổng mà ổng kêu ông í tới rồi, 5 phút sau cũng chưa thấy tới giao. Nhà mình có 2 con nhỏ. Mình ở chung cư, đi thang máy xuống sảnh chưa tới 1 phút. Vậy mà hối, mình bỏ 2 đứa con nhỏ trên phòng cả 30 phút để đợi ông í. Hi vọng ổng có đọc được tin này thì rút kinh nghiệm.",1,negative,447,105
32516270941,Mua hàng chính hãng nhận được đúng chai kem nền k có hộp là sao má ?,1,negative,68,17
91242784194,Hộp giao đến nơi thì bị rách.,3,negative,29,7
78190744380,Xài đường thốt nốt xong quay lại xài cà phê ta nói vẫn thích cà phê hơn. Cũng giảm mụn lưng nữa á,5,positive,97,23
82458062747,"Dầu gội siêu thơm, lưu hương lâu. Về giảm gãy rụng thì mình sử dụng chưa đánh giá được. Quá trình vận chuyển có bị đổ ra chút",5,positive,125,28
10499742003,"Giao hàng nhanh. Nhưng lần này shop đóng gói sơ sài quá. K cho hộp bọc và vỏ chống sốc bên ngoài nên hộp bị móp méo, bục cả vỏ hộp ra",3,negative,133,32
15467327128,"Mình mua hàng vào 6/6, shop ghi đc tặng thêm quà. Tuy nhiên lúc nhận hàng chẳng có gì, mình có nt riêng để đc hỗ trợ tuy nhiên đã quá 48h mà ko shop vẫn không trả lời đc.Dù chỉ là hàng khuyến mãi nhưng shop vẫn ko trả lời đc. Thật sự thất vọng với nhãn hàng lớn nhưng ko uy tín.  Update: Sau khi trả lời thì đơn vị này, kêu gửi hàng km nhưng mình phải trả tiền ship. Đồng thời phải đánh giá 4 5* cho shop. Thật sự trơn trẽn.",1,negative,424,96
86375024192,"Bao bì:đẹp, 240ml Làm đẹp:dùng chỗ da dầu",5,positive,41,8
17040844067,Hàng bị gãy vòi cố tình gửi cho khách. Mall mà đổ thừa cho hãng vận chuyển,1,negative,74,17
16902002527,"Dành cho da:mặt Công dụng:chống nắng  Thấy cũng bình thường, bạn đầu shop ghi có quà tặng,nhưng khi nhận lại không có ,hỏi thì shop trả lời sơ sài,thâgj thất vọng",3,negative,162,31
85502459965,Giao hàng nhanh chóng Đóng gói sản phẩm cẩn thận Giá thành sản phẩm ok Sản phẩm dùng ok,5,positive,87,19
69561712363,Lợi ích:rít bết Mẹo:sản phẩm này tệ lắm bôi kem rít vón cục Bao bì:bao bì ổn  Hình ảnh lấy xu thôi chứ dùng kem bết dính lắm còn dính nữa ko dám dùng luôn phí,1,negative,158,36
38071705062,Mua nhiều lần rồi.sp thì ok mà cách đóng gói thì chê nha shop,3,negative,61,14
80567572302,"Tệ, rất tệ.. hàng giao đến tay khách hàng móp méo rồi đổ lỗi khácg làm móp, bán hàng tráo đổi tùm lum.",1,negative,102,23
54756344669,Kinh nghiệm sử dụng:ok Hương thơm:ok Mẹo:ok  Shop giao hàng đúng thời hạn. Sản phẩm đúng mô tả và phù hợp vs giá tiền,5,positive,117,24
86826300961,Sản phẩm thơm dịu nhẹ phù hợp với làn da e bé.,5,positive,46,12
76294193354,Hơi trật so với tư vấn người bán,3,negative,32,8
86747860417,Mua hàng nhìu lần. Mấy đợt date cũ. Nhưng lon này còn cũ hơn. Kbh mua hàng bên này nữa,1,negative,86,20
85748116710,"Chống ố thì mình nghĩ là có hiệu quả. Nhưng ốp trơn lắm, cầm dễ tuột tay. Rớt một cái là móp ốp liền, không có chống sốc đâu nha.",3,negative,129,30
85774526670,"Khi mk nhận hàng, 2 thùng bìa đều bị ướt, và bung ra, các gói sữa trong thùng cũng bị rơi ra.",1,negative,93,22
77160334379,"Mình mua lần thứ 2 thấy chất của sản phẩm ko giống lần đầu, gội còn bị ngứa nữa. Mua của mall mà vòn bị giả",1,negative,107,26
14864342604,"Mùi hương:thơm  Rất nhiều người nói gãy vòi và sự thật chai của t cũng bị gãy do hộp carton  mềm quá. tính mua rửa mặt mà nó sạch quá làm da rát đỏ nên ko hợp, đem tắm mà đụng tới da cổ thì y chang cái mặt.T dùng làm nước rửa tay và rửa tẩy trang khi xài kem chống nắng cho da tay",2,negative,280,66
13316260005,"Đặt hàng hơn 1 tuần mới giao. Hàng nhận được thì móp méo, rách 2 hộp. Không phải là lần đầu mua nhưng trải nghiệm lần này tệ nhất. Hi vọng coi lại cung cách phục vụ.",3,negative,165,37
36909850178,"Làm đẹp:Tóc  Tại sao hàng ghi có quà tặng nhưng không nhận được vậy, ghi là mua 1 tặng 2 mà",1,negative,91,21
50037404221,"Sản phẩm bị hư, mua live có tặng khăn mà không có buồn shop",3,negative,59,14
15626139245,Vị sữa khác so với mình từng mua trong siêu thị. Không béo + thơm bằng. Bột sữa lợn cợn bột trắng li ti bên trong. Cân nhắc khi sử dụng.,2,negative,136,31
82089652813,"Thời gian giao hàng cũng được, sản phẩm y hình có điều bề ngoài mặt bị thấy ẩm ướt dính xà phòng, nhìn bị hơi cũ kĩ",3,negative,115,27
11690731430,Ko tặng quà như quảng cáo,1,negative,25,6
79211238253,Sản phẩm dùng được  Hình ảnh và video chỉ mang tính chất nhận xu,5,positive,64,14
87756563002,"Chất son:mịn, rất mịn. Màu sắc:màu chuẩn(không cần base) nhưng ra không đều trên môi, vón cục...hàng sản xuất ở trung quốc nên làm theo công thức, chuẩn màu nhưng chất thì kém, thoa 20' xong lấy giấy ăn chùi sơ là bay sạch.  Không đáng bỏ ra 300k",1,negative,246,49
