id,review,rating,label,review_length,word_count,clean_review
88221315083,Độ trong suốt:xinh Cầm nắm:êm tay Chất lượng:nhua cung,5,positive,54,9,độ trong suốt xinh_cầm nắm êm_tay chất_lượng nhua cung
11608874447,"Làm đẹp:nhuộm tóc Lợi ích:ok Bao bì:đẹp  hàng này sài êm, mẹ mình đã mua và sài rất nhìu chai rồi nhuộm màu đẹp ăn bạc rất tốt lâu phai không dính dễ rữa. nên mua nhe mọi người",3,positive,176,39,"làm_đẹp nhuộm tóc lợi_ích ổn bao_bì đẹp hàng này sài_êm , mẹ mình đã mua và sài rất nhìu chai rồi nhuộm màu đẹp ăn_bạc rất tốt lâu_phai không dính dễ rữa . nên mua nhe mọi người"
85780225949,"Thật sự là quá thất vọng khi mua hàng của shop. K biết do bên vận chuyển hay shop mà khi nhận lại được lọ kem nền mình sock thật sự, mình mua hàng, do sản phẩm k đúng tone da nên mình có trả hàng, sản phẩm khi mình gửi trả sạch sẽ k một vết bẩn, shop k đồng ý hoàn tiền nên gửi quay lại cho mình ( sau hơn 10 ngày mới nhận được) khi nhận được hàng thì như trên video, sẽ k có lần 2 mua lại",1,negative,389,93,"thật_sự là quá thất_vọng khi mua hàng của shop . không biết do bên vận_chuyển hay shop mà khi nhận lại được lọ kem nền mình sock thật_sự , mình mua hàng , do sản_phẩm không đúng tone da nên mình có trả hàng , sản_phẩm khi mình gửi trả sạch_sẽ không một vết bẩn , shop không đồng_ý hoàn_tiền nên gửi quay lại cho mình sau hơn 10 ngày mới nhận được khi nhận được hàng thì như trên video , sẽ không có lần 2 mua lại"
14997328433,"Sữa chuẩn, date xa. Shop giao đúng loại. Gói hàng rất cẩn thận",5,positive,62,13,"sữa chuẩn , date xa . shop giao đúng loại . gói hàng rất cẩn_thận"
66366998889,Đóng gói chưa cẩn thận lắm bị  vỡ cái vòi,3,negative,41,10,đóng_gói chưa cẩn_thận lắm bị vỡ cái vòi
67290872843,"Làm đẹp:tham tot,thom,ok,on,nenn muaaaaaaaaa Kinh nghiệm sử dụng:buoi sang ban ngay Hương thơm:thomm  10đ khong có nhưng",5,positive,120,17,"làm_đẹp tham_tot , thom , ok , on , nenn muaa kinh_nghiệm sử_dụng buoi sang ban ngay hương thơm thomm 10 đ không có nhưng"
15797928669,"Hàg giao đủ, nhưg hộp bị bóc bug hết ko còn nguyên kiện, dán đè băg dính",3,negative,72,17,"hàg giao đủ , nhưg hộp bị bóc bug hết không còn nguyên_kiện , dán đè băg dính"
32432907292,"Bao bì:mới nhận hàng về thì bao bì bên ngoài bụi và dơ, hộp thì móp méo, mình nghĩ do khâu vận chuyển thôi nhưng khi mở ra bên trong cũng bụi không kém còn có mùi nhựa nữa",1,negative,171,39,"bao_bì mới nhận hàng về thì bao_bì bên ngoài bụi và dơ , hộp thì móp_méo , mình nghĩ do khâu vận_chuyển thôi nhưng khi mở ra bên trong cũng bụi không kém còn có mùi nhựa nữa"
86548752514,Chất lượng sản phẩm:quá cẩu thả  Chưa bao h mua hàng trên shoppe mà hàng ko thèm bọc. mua kiểu này k biết hàng bên trong có đảm bảo k hay lại nước gì cho vào. chả biết rẻ hơn dc bao nhiêu mua về giặt con nổi mẩn lên thì toi,1,negative,223,52,chất_lượng sản_phẩm quá cẩu_thả chưa bao_h mua hàng trên shopee mà hàng_không thèm bọc . mua kiểu này không biết hàng bên trong có đảm_bảo không hay lại nước gì cho vào . chả biết rẻ hơn được bao_nhiêu mua về giặt con nổi mẩn lên thì toi
81839997711,Làm sạch:tôi thấy sản phẩm lm sạch da hiệu quả Bọt:sữa rửa mặt tạo ra lượng bọt vừa pk Hương thơm:mùi hương nhẹ tự nhiên,5,positive,120,25,làm sạch tôi thấy sản_phẩm lm sạch da hiệu_quả bọt sữa_rửa mặt tạo ra lượng bọt vừa pk hương_thơm mùi hương_nhẹ tự_nhiên
59188143680,Shop giao hàng siêu nhanh. Mới đặt chiều qua mà nay đã nhận được hàng luôn rồi. Sản phẩm có tem tiếng việt đầy đủ,5,positive,113,25,shop giao hàng siêu nhanh . mới đặt chiều_qua mà nay đã nhận được hàng luôn rồi . sản_phẩm có tem tiếng việt đầy_đủ
18067729157,Shop bảo tặng hàng mà về có lọ sữa tắm thôi à Giao hàng nhanh nhưng nếu k tặng thì đừng đăng lên tặng hàng như thế khách dễ nhầm lẫn,1,negative,132,31,shop bảo tặng hàng mà về có lọ sữa tắm thôi à giao hàng nhanh nhưng nếu không tặng thì đừng đăng lên tặng hàng như_thế khách dễ nhầm_lẫn
78354694095,Hương thơm:k Kinh nghiệm sử dụng:kết cấu dạng gel Làm đẹp:all da  Mk k thể vặn đc cái vòi lấy gel ra luôn giao hàng lâu mua đc giá kkhas rẻ loại này ms nên kbt có oke nhue cũ k,5,negative,176,41,hương thơm không kinh_nghiệm sử_dụng kết_cấu dạng gel làm_đẹp all da_mk không_thể vặn được cái vòi lấy gel ra luôn giao hàng lâu mua được_giá kkhas rẻ loại này ms nên kbt có ổn nhue cũ không
85776207988,hàng đã bị bóc trước khi nhận không biết là do shop hay do vận chuyển,1,negative,69,16,hàng đã bị bóc trước khi nhận không biết là do shop hay do vận_chuyển
75299975323,Kinh nghiệm sử dụng:không nên mua .peel này khác tẩy tế bào chết mỗi cái tên 🙄 peel xong lên mụn tùm lum.Mà toàn mụn viêm.Thì cơ chế đấy mụn cái gì.Lí Do,1,negative,153,33,kinh_nghiệm sử_dụng không nên mua . peel này khác tẩy tế_bào chết mỗi cái tên peel xong lên mụn tùm_lum . mà toàn mụn viêm . thì cơ_chế đấy mụn cái gì . lí_do
78896328733,"Bao bì:tạm Mẹo:tạm chưa bt Kinh nghiệm sử dụng:ok  3 lấc nói chung tiền nào của đấy , mong rằng shop làm có tâm .và ko may hàng hỏng nhắn tin shop mong shop coa trách nhiệm 1 chút ạ",1,negative,181,40,"bao_bì tạm mẹo tạm chưa bt kinh_nghiệm sử_dụng ổn 3 lấc nói_chung tiền nào của đấy , mong rằng shop làm có tâm . và không may hàng hỏng nhắn_tin shop mong shop coa trách_nhiệm 1 chút ạ"
11383084226,"Bao bì/Mẫu mã:k giống những hộp trước đang sử dụng  Khác với những hộp cũ mình dùng.vỏ hộp những hộp cũ màu vàng óng, tươi . Hàng mới nhận vỏ màu tối.k giống hàng chính hãng. Bên trong cũng k giống.hộp cũ đang dùng túi sữa dập li như ảnh. Túi sữa mới này k dập li.làm trơn. Hỏi thì shop cũng k trả lời dk là công ty có thay đổi mẫu mã hay không. Chỉ trả lời là yên tâm sử dụng là hàng chính hãng. 1 sự thay đổi lớn thế này nếu đúng ra phải có thông báo đến người dùng thì khách hàng mới yen tâm sử dụng được chứ ạ.",2,negative,514,116,"bao_bì mẫu_mã không giống những hộp trước đang sử_dụng khác với những hộp cũ mình dùng . vỏ hộp những hộp cũ màu vàng óng , tươi . hàng mới nhận vỏ màu tối . k giống hàng chính hãng . bên trong cũng không giống . hộp cũ đang dùng túi sữa dập_li như ảnh . túi sữa mới này không dập_li . làm trơn . hỏi thì shop cũng không trả_lời dk là công_ty có thay_đổi mẫu_mã hay không . chỉ trả_lời là yên_tâm sử_dụng là hàng chính hãng . 1 sự thay_đổi lớn thế_này nếu đúng_ra phải có thông_báo đến người dùng thì khách_hàng mới yen_tâm sử_dụng được chứ ạ ."
86980505918,Bao bì:ok Kinh nghiệm sử dụng:mua lần 2 rồi. dùng ổn,5,positive,52,11,bao bì_ổn kinh_nghiệm sử_dụng mua lần 2 rồi . dùng ổn
16317118741,"Giao hàng nhanh, đíng gói hàng kĩ, sản phẩm chất lượng phù hợp",5,positive,62,13,"giao hàng nhanh , đíng_gói hàng kĩ , sản_phẩm chất_lượng phù_hợp"
25457129241,"Video thì ghi có cái khung để voi dán, mà nhận về ko có, quên quay lại. Chê shop này làm ăn ớn không bao giờ mua lại. Treo đầu dê bán thịt tó, kính dán lên bị lỗ lỗ trắng nứt miếng dán",1,negative,184,44,"video thì ghi có cái khung để voi dán , mà nhận về không có , quên quay lại . chê shop này làm_ăn ớn không bao_giờ mua lại . treo đầu dê bán thịt tó , kính dán lên bị lỗ lỗ trắng nứt miếng dán"
72111350851,Nhìn banner của shop đi để khuyến mãi giao hàng không có KM  trả lời xin lỗi là xong  vấn đề,1,negative,92,21,nhìn banner của shop đi để khuyến_mãi giao hàng không có km trả_lời xin_lỗi là xong vấn_đề
12856870353,"Giao hàng nhanh, sản phẩm tốt đúng chất lượng",5,positive,45,9,"giao hàng nhanh , sản_phẩm tốt đúng chất_lượng"
38367041453,"Kinh nghiệm sử dụng:đầu bẩn thì dùng Làm đẹp:tóc Hương thơm:thơm  Sản phẩm thảo dược mùi rất dễ chịu, gội sạch gàu, hàng quảng cáo đc tặng lọ nhỏ kèm theo nhưng không thấy shop giao cho mình",3,negative,190,38,"kinh_nghiệm sử_dụng đầu bẩn thì dùng làm_đẹp tóc hương thơm_thơm sản_phẩm thảo_dược mùi rất dễ_chịu , gội sạch gàu , hàng quảng_cáo được tặng lọ nhỏ kèm theo nhưng không thấy shop giao cho mình"
17014437408,"size quần mặc bị bé , mặc khó chịu , không thoải mái . lần đầu mua ổn lần 2 bị bé  hơn",1,negative,86,23,"size quần_mặc bị bé , mặc khó_chịu , không thoải_mái . lần đầu mua ổn lần 2 bị bé hơn"
10973314205,"Công dụng:ổn Mùi hương:ổn  Hàng giao đến mình  thì không còn seal, bên giao hàng hay cá nhân ai đó đã rạch (như video) Chỉ là 2 chai nước súc miệng nên còn, thử hỏi các món hàng có giá trị khác thì sẽ ra sao.  Rất quan ngại cho lần mua tiếp theo từ Mall cho đến Shopee.",3,negative,269,59,"công_dụng ổn mùi hương ổn hàng giao đến mình thì không còn seal , bên giao hàng hay cá_nhân ai đó đã rạch như video chỉ là 2 chai nước súc miệng nên còn , thử_hỏi các món hàng có giá_trị khác thì sẽ ra sao . rất quan_ngại cho lần mua tiếp_theo từ mall cho đến shopee ."
16147151095,Bao bì xinhhhhh xẻo ship hàng siêu nhanh luôn ạ đóng gói cẩn thận,5,positive,65,14,bao_bì xinhh_xẻo ship hàng siêu nhanh luôn ạ đóng_gói cẩn_thận
86877509286,"Hương vị:khá  Chất lượng ổn,nhưng khâu đóng hàng ko đc kỹ lắm. Mong lần sau đối với các sp về sữa ,nước, nên đóng kỹ hơn. Thùng sữa mình nhận đc bị thủng 1 túi gây tràn ra các hộp còn lại và bị chua. Nên mình phải rửa lại toàn bộ các túi sữa khác. Mong shop rút kinh nghiệm lần sau.",2,negative,282,63,"hương_vị khá chất_lượng ổn , nhưng khâu đóng hàng_không được kỹ lắm . mong lần sau đối_với các sản_phẩm về sữa , nước , nên đóng kỹ hơn . thùng sữa mình nhận được bị thủng 1 túi gây tràn ra các hộp còn lại và bị chua . nên mình phải rửa lại toàn_bộ các túi sữa khác . mong shop rút kinh_nghiệm lần sau ."
90806146161,"Packaging siêu tệ, mỗi lần mở hộp là phấn bung và rơi vãi khắp nơi. Nếu chưa bóc cái vỏ là mình hoàn hàng r",2,negative,107,25,"packaging siêu_tệ , mỗi lần mở hộp là phấn_bung và rơi_vãi khắp_nơi . nếu chưa bóc cái vỏ là mình hoàn_hàng rồi"
82312413717,Hộp móp méo đóng gói k cẩn thận,2,negative,31,8,hộp móp_méo đóng_gói không cẩn_thận
19846876227,Mua quài mà 2 lần gần đây hay bị lủng hộp làm đổ sữa nhà nhà bán hàng kiểm tra lại khâu đóng gói,1,negative,96,24,mua quài mà 2 lần gần đây hay bị lủng_hộp làm đổ sữa nhà_nhà bán hàng kiểm_tra lại khâu đóng_gói
81230356188,Mua hg của s nhieu lần .lần này quá thất vọng  Ghi bán có hg tặng xong gưi ko có,1,negative,80,20,mua hg của s nhieu lần . lần này quá thất_vọng ghi bán có hg tặng xong gưi không có
13889411000,"Dành cho da:khho, thường Mùi hương:ok Công dụng:mềm mịn  Dưỡng ẩm tốt. Dùng khá thích. M mua cho mẹ ck m mà dùng hết bà lại muốn mua lại.",5,positive,137,29,"dành cho da_khho , thường mùi hương_ổn công_dụng mềm mịn_dưỡng ẩm tốt . dùng khá thích . m mua cho mẹ ck m mà dùng hết bà lại muốn mua lại ."
82752912782,"Khi mình đánh giá đúng những mặt không tốt thì trang ẩn đi đáng giá của khách hàng mà không có chăm sóc khách hàng, rất bất mãn và không bao giờ ủng hộ shop không đáng tin",1,negative,171,38,"khi mình đánh_giá đúng những mặt không tốt thì trang_ẩn đi đáng_giá của khách_hàng mà không có chăm_sóc khách_hàng , rất bất_mãn và không bao_giờ ủng_hộ shop không đáng tin"
40949904948,"Mẹo:goi dau Kinh nghiệm sử dụng:huong thom, mat Làm đẹp:toc  Giao hàng nhanh đóng gói kĩ có hương thơm nhẹ mát dầu gội cho nam thấy bảo đỡ ngứa lắm",5,positive,147,30,"mẹo goi dau kinh_nghiệm sử_dụng huong thom , mat làm_đẹp toc giao hàng nhanh đóng_gói kĩ có hương_thơm nhẹ mát dầu_gội cho nam thấy bảo đỡ ngứa lắm"
83014529014,"Săn sale giá hợp lý, đóng gói chắc chắn giao hàng nhanh, dùng để pha cafe",5,positive,73,16,"săn sale giá hợp_lý , đóng_gói chắc_chắn giao hàng nhanh , dùng để pha cafe"
67334119283,"Quá tối màu, mình cũng ko trắng lắm mua con này tối hơn 3 tone, phải mua chai kem nền khác để mix vô",2,negative,100,24,"quá tối màu , mình cũng không trắng lắm mua con này tối hơn 3 tone , phải mua chai kem nền khác để mix vô"
78020372725,"Bị fomo nên mua theo review. Màu này dừ cho bạn nào da ngăm môi thâm ạ. Phải da trắng nên base môi sáng thì mới đánh được màu này. Da tối môi thâm đánh thành màu hồng nha mọi người, cân nhắc ạ. Chất son thì mượt, mềm, nhẹ. Cọ mềm to nên mỗi lần lấy son hơi khó và bám thành son rất nhiều",1,negative,287,66,"bị fomo nên mua theo review . màu này dừ cho bạn nào da ngăm môi thâm_ạ . phải da trắng nên base môi sáng thì mới đánh được màu này . da tối môi thâm đánh thành màu hồng_nha mọi người , cân_nhắc ạ . chất_son thì mượt , mềm , nhẹ . cọ mềm to nên mỗi lần lấy son_hơi khó và bám thành_son rất nhiều"
88681403014,"Đóng gói chắc chắn, mùi thơm và dễ chịu. Sau khi dùng cảm giác da sạch hơn",5,positive,74,17,"đóng_gói chắc_chắn , mùi thơm và dễ_chịu . sau khi dùng cảm_giác da sạch hơn"
78914418347,"Độ mềm:bông mềm, khá mỏng so với những lần trước Xơ bông:hầu như ko có  Chất lượng sp thì ổn. Còn CSKH và Giao hàng thì chán, rõ ràng để giao hỏa tốc mà khách hàng phải nhắn hỏi mấy lần cứ bảo chờ do xa, do ship chưa nhận, ko hỗ trợ khi cần gấp. Đặt trong live c HaNa đã thanh toán trước 14h ngày 11/11 mà tận 18h ngày 13/11 mới nhận hàng dù mình ở trung tâm quận 10.  còn chậm hơn ship nhah của các shop khác. M.ng cân nhắc khi cần đặt hỏa tốc trong ngày. Hãy đặt trước 3,4 ngày cho chắc. Đóng gói thì khá cẩn thận, mình mua combo 6h thì gói vô thùng và có chèn hêm túi hơi chống sốc. Còn quà trong live hình như giới hạn, mình chỉ nhận 6 đúng hộp bông.",3,negative,654,146,"độ mềm bông_mềm , khá mỏng so với những lần trước xơ_bông hầu_như không có chất_lượng sản_phẩm thì ổn . còn cskh và giao hàng thì chán , rõ_ràng để giao hỏa_tốc mà khách_hàng phải nhắn_hỏi mấy lần cứ bảo chờ do xa , do ship chưa nhận , không hỗ_trợ khi cần gấp . đặt trong live c hana đã thanh_toán trước 14 h ngày 11 11 mà tận 18 h ngày 13 11 mới nhận hàng dù mình ở trung_tâm quận 10 . còn chậm hơn ship nhah của các shop khác . m.ng cân_nhắc khi cần đặt hỏa_tốc trong ngày . hãy đặt trước 3,4 ngày cho chắc . đóng_gói thì khá cẩn_thận , mình mua combo 6 h thì gói vô_thùng và có chèn hêm túi hơi chống sốc . còn quà trong live hình_như giới_hạn , mình chỉ nhận 6 đúng hộp bông ."
89508392457,Mùi hương:thơm mùi cf Phù hợp với loại da:không rõ nhưng mình da hỗn hợp thiên dầu dùng cực kỳ thích,3,positive,100,21,mùi hương thơm mùi cf phù_hợp với loại da không rõ nhưng mình da hỗn_hợp thiên_dầu dùng cực_kỳ thích
75955882556,Lúc đặt để có kèm tẩy trang lúc nhận thì không có nt thi shop bảo kiểm tra lại lúc đặt này kia xong thì mua lần sau sẽ có vocher này nọ.hãng lớn mà lần này that vọng qá,3,negative,168,40,lúc đặt để có kèm tẩy_trang lúc nhận thì không có nt thi_shop bảo kiểm_tra lại lúc đặt này kia xong thì mua lần sau sẽ có vocher này nọ . hãng lớn mà lần này that_vọng qá
22934350391,Chất luong oki giao hnag cg dc nhưng muon mua chai hồng lại gửi chai tím k quảng cáo hình ảnh và phân loại k đúng chọn 1 đang gui 1 nẻo,3,negative,135,32,chất luong ổn giao hnag cg được nhưng muon mua chai hồng lại gửi chai tím không quảng_cáo hình_ảnh và phân_loại không đúng chọn 1 đang gui 1 nẻo
14313440148,Bị móp cả 2 hộp. Bọc hàng nên lưu ý hơn,3,negative,39,11,bị móp cả 2 hộp . bọc hàng nên lưu_ý hơn
80971498490,"Chất lượng sản phẩm:tốt  ok nha đầy đủ đồ luôn , có dây sạc ốp  đóng góp cũng ok nha nghe khá to đó và rất hay nh",5,positive,113,28,"chất_lượng sản_phẩm tốt ổn_nha đầy_đủ đồ luôn , có dây sạc_ốp đóng_góp cũng ổn_nha nghe khá to đó và rất hay nh"
64457462913,Sản phẩm xài rất tốt nha shop đóng gói rất kỹ vẻ đẹp cảm ơn shop,5,positive,64,16,sản_phẩm xài rất tốt_nha shop đóng_gói rất kỹ vẻ đẹp cảm_ơn shop
17288750543,"Giao hàng thiếu nắp hộp, đã gửi trả hàng nhưng không giải quyết hoàn tiền. Trạng thái đơn hàng lại là khiếu nại huỷ bỏ, nhắn tin ko rep. Quá tệ",1,negative,143,31,"giao hàng thiếu nắp hộp , đã gửi trả hàng nhưng không giải_quyết hoàn_tiền . trạng_thái đơn hàng lại là khiếu_nại hủy bỏ , nhắn_tin không rep . quá tệ"
12800677453,"Giao hàng đúng đủ số lượng, quạt xinh, xịn xò nhé, nên mua nha. Cho shop 5*",5,positive,75,17,"giao hàng đúng đủ số_lượng , quạt_xinh , xịn xò nhé , nên mua nha . cho shop 5"
17291256057,"Giao nhanh, săn sale giá tốt, bé mình hợp tác vị giống enfa vàng lắm",5,positive,68,15,"giao nhanh , săn sale giá tốt , bé mình hợp_tác_vị giống enfa vàng lắm"
45107517403,K tặng quà Lừa dối khách hàng  Đóng gói sơ sài Rách nát  Không có chỉn chu,1,negative,74,17,không tặng quà lừa_dối khách_hàng đóng_gói sơ_sài rách_nát không có chỉn chu
85470938714,Có quà tặng kèm Đóng gói siêu siêu tệ Mua trên live chị Hannah luôn á Mình chủ quan nên ko quay video lại Shop cho cả 6 hộp vào đúng 1 bịch cam và không hề bọc chống sốc Hàng nhận được như hình Khá thất vọng,1,negative,207,48,có quà tặng kèm đóng_gói siêu siêu_tệ mua trên live chị hannah luôn á_mình chủ_quan nên không quay video lại shop cho cả 6 hộp vào đúng 1 bịch_cam và không hề bọc chống sốc hàng nhận được như hình khá thất_vọng
15976960360,"Chất lượng sản phẩm:ổn Mùi hương:ổn Đối tượng sử dụng:bé 8th  Đăng quảng cáo là có quà tặng nhưng k phải đơn hàng nào cũng được tặng nha m.n,mua deal này nọ mới có,gài nhau à",3,negative,174,36,"chất_lượng sản_phẩm ổn mùi hương_ổn đối_tượng sử_dụng bé 8 th đăng quảng_cáo là có quà tặng nhưng không phải đơn hàng nào cũng được tặng nha m . n , mua_deal này nọ mới có , gài nhau à"
86319651824,"Thấy bạn bè review ok nên mình mua thử, nhưng nhìn bao bì sản phẩm dính bẩn tèm lem nhìn hơi mất thẩm mĩ",3,negative,104,24,"thấy bạn_bè review_ổn nên mình mua thử , nhưng nhìn bao_bì sản_phẩm dính bẩn tèm_lem nhìn hơi mất thẩm_mĩ"
85761696325,Bị méo vỡ hết cả các hộp bông,3,negative,29,8,bị méo vỡ hết cả các hộp bông
31224809786,"Đúng với mô tả:tuyệt vời Chất liệu:vải Màu sắc:đỏ  Mũ đẹp, đứng form lắm. Tuyệt vời",5,positive,83,16,"đúng với mô_tả tuyệt_vời chất_liệu vải màu_sắc đỏ mũ đẹp , đứng form lắm . tuyệt_vời"
12880063293,"Bao bì/Mẫu mã:đẹp Chất lượng sản phẩm:tổ Độ tuổi sử dụng:2  Canh săn sale để nhận quà tặng, mà shop nói hết quà k tặng",1,negative,118,25,"bao_bì mẫu_mã đẹp chất_lượng sản_phẩm tổ_độ tuổi sử_dụng 2 canh săn sale để nhận quà tặng , mà shop nói hết quà không tặng"
56036366484,M mua combo 5 cái thì vừa 3 cái .còn 2 cái chật ko thể mặc đc .sẽ ko mua lại lần 2,1,negative,82,23,m mua combo 5 cái thì vừa 3 cái . còn 2 cái chật không_thể mặc được . sẽ không mua lại lần 2
82913811399,"Hương vị:. Bao bì:bị vỡ hộp sữa chảy hết ra những hộp khác và thùng ướt sũng.  Đóng gói ẩu, vận chuyển ẩu, vỡ hộp sữa làm sữa chảy đầy thùng ,kiến bu rồi đưa ra phương án xử lí chậm ( 3 ngày ) không thuyết phục, bắt khách hoàn về đầy đủ. Mất thời gian của khách. Không đáng 1 sao.  Mọi người lưu ý",1,negative,297,67,"hương_vị . bao_bì bị vỡ hộp sữa chảy hết ra những hộp khác và thùng ướt_sũng . đóng_gói ẩu , vận_chuyển ẩu , vỡ hộp sữa làm sữa chảy đầy thùng , kiến_bu rồi đưa ra phương_án xử_lí chậm 3 ngày không thuyết_phục , bắt khách hoàn về đầy_đủ . mất thời_gian của khách . không đáng 1 sao . mọi người lưu_ý"
79212243228,Trong phần mô tả sản phẩm có qua quà tặng kèm mà nhận hàng thì lại không có đóng gói hàng sơ sài không có bọc chống sốc sản phẩm của mall mà cảm giác không ok lắm trong phần cpi sp,2,negative,180,42,trong phần mô_tả sản_phẩm có qua quà tặng kèm mà nhận hàng thì lại không có đóng_gói hàng sơ_sài không có bọc chống sốc sản_phẩm của mall mà cảm_giác không ổn lắm trong phần cpi sản_phẩm
87284079530,"Hương thơm:thom Bao bì:nhua Kinh nghiệm sử dụng:đóng gói sơ sài,  mở ra dầu đổ chảy tùm lum",3,negative,91,18,"hương thơm_thom bao_bì nhua kinh_nghiệm sử_dụng đóng_gói sơ_sài , mở ra dầu đổ chảy tùm_lum"
90318369514,"Gói siêu ẩu, hộp phấn này tính ra hàng dễ vỡ đấy mà quấn 1 vòng chống sốc là xong, còn không thèm dán miếng keo nào, ai hên không sao, như tui và nhiều người thì thấy phấn đổ ra tèm nhem cái hộp, lau muốn khùng, cực ghét đổi trả vì gấp xài rồi đổi sao kịp",1,negative,255,59,"gói siêu_ẩu , hộp_phấn này tính ra hàng dễ vỡ đấy mà quấn 1 vòng chống sốc là xong , còn không thèm dán miếng keo nào , ai hên không sao , như tui và nhiều người thì thấy phấn đổ ra tèm_nhem cái hộp , lau muốn khùng , cực ghét đổi trả vì gấp xài rồi đổi sao kịp"
75417112374,Mùi nồng quá. Trời nắng gắt ngửi thêm mùi này khó chịu,2,negative,54,12,mùi nồng quá . trời nắng gắt_ngửi thêm mùi này khó_chịu
83751090100,Sản phẩm chính hãng dùng lưng đỡ mụn. Không bị kích ứng. Rất an toàn cho da,5,positive,75,17,sản_phẩm chính hãng dùng lưng đỡ mụn . không bị kích_ứng . rất an_toàn cho da
42885031971,"Hàng bị vỡ cái ống lấy dung dịch bên trong, dẫn đến mỗi lần sử dụng phải dốc lại đổ ra, bị đổ tinh chất ra ngoài, lãng phí. Shop cho trả hàng nhưng mua săn sale 5-5 trả xong ko mua lại được giá tốt nên thôi k trả nữa. 1 sao",1,negative,223,53,"hàng bị vỡ cái ống lấy dung_dịch bên trong , dẫn đến mỗi lần sử_dụng phải dốc lại đổ ra , bị đổ tinh_chất ra ngoài , lãng_phí . shop cho trả hàng nhưng mua săn sale 5 5 trả xong không mua lại được_giá tốt nên thôi không trả nữa . 1 sao"
11338259811,giao hàng nhanh hơn dự kiến đóng gói cẩn thận tưởng có hàng tặng kèm mà hok có mua ở ngoài rẻ hơn,3,negative,97,23,giao hàng nhanh hơn dự_kiến đóng_gói cẩn_thận tưởng có hàng tặng kèm mà không có mua ở ngoài rẻ hơn
88715921418,"Sản phẩm nhận được hình ảnh và thực tế không có sự khác biệt. Hàng được đóng gói cẩn thận, chắc chắn, giao hàng nhanh hơn dự kiến. Nhận hàng đầy đủ, không thiếu sót.",5,positive,165,35,"sản_phẩm nhận được hình_ảnh và thực_tế không có sự khác_biệt . hàng được đóng_gói cẩn_thận , chắc_chắn , giao hàng nhanh hơn dự_kiến . nhận hàng đầy_đủ , không thiếu_sót ."
67898423978,"Ui mua một chai còn được shop tặng cho ai chai loại nhỏ dùng thử, mùi siêu thơm, cả hai màu hồng mình đều thấy thích, dịu nhẹ",5,positive,125,28,"ui mua một chai còn được shop tặng cho ai chai loại nhỏ dùng thử , mùi siêu_thơm , cả hai màu hồng mình đều thấy thích , dịu nhẹ"
16370471740,"Sản phẩm rất đẹp , giao hàng nhanh , được đóng gói hàng chắc chắn",5,positive,65,15,"sản_phẩm rất đẹp , giao hàng nhanh , được đóng_gói hàng chắc_chắn"
15712266013,"Giao hàng siêu nhanh, đóng gói cẩn thận và kĩ Sản phẩm giống mẫu siêu xinh nha Sản phầm chất lượng cx ổn Rcm mn mua nha 🫶😭  Lần sau sẽ ủng hộ tiếp 🥰🥰",5,positive,149,35,"giao hàng siêu nhanh , đóng_gói cẩn_thận và kĩ_sản_phẩm giống mẫu siêu_xinh nha_sản phầm chất_lượng cx ổn rcm mọi người mua nha emo_neg lần sau sẽ ủng_hộ tiếp emo_pos emo_pos"
14357849404,"Mua giùm bạn, nên ko biết xài như thế nào,mua small nên yên tâm chất lượng,mua hàng trên 379k được tặng hộp kem mà ko có trong giỏ hàng kêu shop để vô thì ko để,nhắn thì nói c ko để vô giỏ nên ko có,chắc ko có lần sau nữa",3,negative,221,51,"mua giùm bạn , nên không biết xài như_thế_nào , mua small nên yên_tâm chất_lượng , mua hàng trên 379 k được tặng hộp kem mà không có trong giỏ hàng kêu shop để vô thì không để , nhắn_thì nói c không để vô giỏ nên không có , chắc không có lần sau nữa"
14999833115,Đúng với mô tả:quas ok Màu sắc:5 màu  Ui mê lắm nha chẤt vải mềm mịn ck mik thích ngay từ lần đầu cầm luôn,5,positive,106,25,đúng với mô_tả quas ổn màu_sắc 5 màu ui_mê lắm nha chất vải mềm mịn ck mik thích ngay từ lần đầu cầm luôn
75482811528,"sản phẩm tốt , chất lượng cao , giao hàng nhanh , gói hàng kỹ lưỡng .",5,positive,69,17,"sản_phẩm tốt , chất_lượng cao , giao hàng nhanh , gói hàng kỹ_lưỡng ."
13020698897,Thấy tặng quà mới mua mà ko co quà tặng nha mng,1,negative,47,12,thấy tặng quà mới mua mà không co_quà tặng nha mọi người
16482780019,Hương vị:ít đường Bao bì/Mẫu mã:không phải loại canxi  tôi đã nhận được hàng shop đóng gói cẩn thận giao hàng nhanh nhưng tôi không hài lòng về shop vì tôi đặt loại canxi ít đường mà shop giao loại thường không Canxi shop làm ăn không có uy tín,1,negative,244,50,hương_vị ít đường bao_bì mẫu_mã không phải loại canxi tôi đã nhận được hàng shop đóng_gói cẩn_thận giao hàng nhanh nhưng tôi không hài_lòng về shop vì tôi đặt loại canxi ít đường mà shop giao loại thường không canxi_shop làm_ăn không có uy_tín
